       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
       2.962	          24	         FC2	          43	            Correct_Responses	S172_vsl_dprime
       2.693	          25	          F4	          43	            Correct_Responses	S172_vsl_dprime
       1.484	          26	          F8	          43	            Correct_Responses	S172_vsl_dprime
       0.226	          27	         FP2	          43	            Correct_Responses	S172_vsl_dprime
      -0.141	           1	         FP1	          44	          Incorrect_Responses	S172_vsl_dprime
       0.535	           2	          Fz	          44	          Incorrect_Responses	S172_vsl_dprime
       1.200	           3	          F3	          44	          Incorrect_Responses	S172_vsl_dprime
       0.766	           4	          F7	          44	          Incorrect_Responses	S172_vsl_dprime
       1.352	           5	         FC5	          44	          Incorrect_Responses	S172_vsl_dprime
       1.866	           6	         FC1	          44	          Incorrect_Responses	S172_vsl_dprime
       3.251	           7	          C3	          44	          Incorrect_Responses	S172_vsl_dprime
       0.892	           8	          T7	          44	          Incorrect_Responses	S172_vsl_dprime
       2.496	           9	         CP5	          44	          Incorrect_Responses	S172_vsl_dprime
       3.267	          10	         CP1	          44	          Incorrect_Responses	S172_vsl_dprime
       2.610	          11	          Pz	          44	          Incorrect_Responses	S172_vsl_dprime
       4.004	          12	          P3	          44	          Incorrect_Responses	S172_vsl_dprime
       1.166	          13	          P7	          44	          Incorrect_Responses	S172_vsl_dprime
       0.759	          14	          O1	          44	          Incorrect_Responses	S172_vsl_dprime
       0.096	          15	          O2	          44	          Incorrect_Responses	S172_vsl_dprime
       3.459	          16	          P4	          44	          Incorrect_Responses	S172_vsl_dprime
       2.978	          17	          P8	          44	          Incorrect_Responses	S172_vsl_dprime
       2.884	          18	         CP6	          44	          Incorrect_Responses	S172_vsl_dprime
       2.917	          19	         CP2	          44	          Incorrect_Responses	S172_vsl_dprime
       2.299	          20	          CZ	          44	          Incorrect_Responses	S172_vsl_dprime
       2.782	          21	          C4	          44	          Incorrect_Responses	S172_vsl_dprime
       2.257	          22	          T8	          44	          Incorrect_Responses	S172_vsl_dprime
       2.144	          23	         FC6	          44	          Incorrect_Responses	S172_vsl_dprime
       1.384	          24	         FC2	          44	          Incorrect_Responses	S172_vsl_dprime
       0.765	          25	          F4	          44	          Incorrect_Responses	S172_vsl_dprime
       0.995	          26	          F8	          44	          Incorrect_Responses	S172_vsl_dprime
      -0.343	          27	         FP2	          44	          Incorrect_Responses	S172_vsl_dprime
      -0.083	           1	         FP1	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       2.472	           2	          Fz	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       0.967	           3	          F3	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
      -1.428	           4	          F7	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
      -0.159	           5	         FC5	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       2.368	           6	         FC1	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
      -0.165	           7	          C3	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
      -0.967	           8	          T7	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       0.466	           9	         CP5	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       0.308	          10	         CP1	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
      -0.185	          11	          Pz	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       0.962	          12	          P3	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       1.414	          13	          P7	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       3.077	          14	          O1	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       2.860	          15	          O2	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       0.274	          16	          P4	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       2.070	          17	          P8	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       1.179	          18	         CP6	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       0.664	          19	         CP2	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       0.031	          20	          CZ	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       0.990	          21	          C4	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       2.084	          22	          T8	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       2.968	          23	         FC6	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       1.741	          24	         FC2	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       3.418	          25	          F4	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       0.752	          26	          F8	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
       0.937	          27	         FP2	          45	      Hits_Minus_False_Alarms	S172_vsl_dprime
      -1.155	           1	         FP1	          46	            Hits_Minus_Misses	S172_vsl_dprime
       1.044	           2	          Fz	          46	            Hits_Minus_Misses	S172_vsl_dprime
      -0.113	           3	          F3	          46	            Hits_Minus_Misses	S172_vsl_dprime
      -0.127	           4	          F7	          46	            Hits_Minus_Misses	S172_vsl_dprime
      -0.093	           5	         FC5	          46	            Hits_Minus_Misses	S172_vsl_dprime
       0.184	           6	         FC1	          46	            Hits_Minus_Misses	S172_vsl_dprime
      -1.095	           7	          C3	          46	            Hits_Minus_Misses	S172_vsl_dprime
       0.316	           8	          T7	          46	            Hits_Minus_Misses	S172_vsl_dprime
       0.451	           9	         CP5	          46	            Hits_Minus_Misses	S172_vsl_dprime
      -0.816	          10	         CP1	          46	            Hits_Minus_Misses	S172_vsl_dprime
      -0.319	          11	          Pz	          46	            Hits_Minus_Misses	S172_vsl_dprime
       1.146	          12	          P3	          46	            Hits_Minus_Misses	S172_vsl_dprime
       1.116	          13	          P7	          46	            Hits_Minus_Misses	S172_vsl_dprime
       2.466	          14	          O1	          46	            Hits_Minus_Misses	S172_vsl_dprime
       1.935	          15	          O2	          46	            Hits_Minus_Misses	S172_vsl_dprime
      -0.681	          16	          P4	          46	            Hits_Minus_Misses	S172_vsl_dprime
       1.984	          17	          P8	          46	            Hits_Minus_Misses	S172_vsl_dprime
       0.169	          18	         CP6	          46	            Hits_Minus_Misses	S172_vsl_dprime
      -0.011	          19	         CP2	          46	            Hits_Minus_Misses	S172_vsl_dprime
      -2.011	          20	          CZ	          46	            Hits_Minus_Misses	S172_vsl_dprime
      -0.378	          21	          C4	          46	            Hits_Minus_Misses	S172_vsl_dprime
       0.959	          22	          T8	          46	            Hits_Minus_Misses	S172_vsl_dprime
       0.108	          23	         FC6	          46	            Hits_Minus_Misses	S172_vsl_dprime
       0.122	          24	         FC2	          46	            Hits_Minus_Misses	S172_vsl_dprime
