       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
       3.541	          25	          F4	          26	               Misses_Shape_1	S157_vsl_dprime
       6.526	          26	          F8	          26	               Misses_Shape_1	S157_vsl_dprime
      -0.590	          27	         FP2	          26	               Misses_Shape_1	S157_vsl_dprime
      10.089	           1	         FP1	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       4.809	           2	          Fz	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       3.534	           3	          F3	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       1.587	           4	          F7	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       3.108	           5	         FC5	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       3.629	           6	         FC1	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       2.300	           7	          C3	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       2.574	           8	          T7	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       2.211	           9	         CP5	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       3.740	          10	         CP1	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       5.135	          11	          Pz	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       4.221	          12	          P3	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
      -1.302	          13	          P7	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       1.088	          14	          O1	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
      -0.963	          15	          O2	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       6.462	          16	          P4	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
      -0.795	          17	          P8	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       3.433	          18	         CP6	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       4.053	          19	         CP2	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       3.346	          20	          CZ	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       3.087	          21	          C4	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       3.984	          22	          T8	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       3.467	          23	         FC6	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       2.364	          24	         FC2	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       6.504	          25	          F4	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
       6.957	          26	          F8	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
      10.165	          27	         FP2	          27	   Correct_Rejections_Shape_1	S157_vsl_dprime
      -5.639	           1	         FP1	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -6.624	           2	          Fz	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -5.446	           3	          F3	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -6.000	           4	          F7	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -5.094	           5	         FC5	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -6.838	           6	         FC1	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -4.414	           7	          C3	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -5.082	           8	          T7	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -1.601	           9	         CP5	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -2.769	          10	         CP1	          28	         False_Alarms_Shape_1	S157_vsl_dprime
       0.363	          11	          Pz	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -1.331	          12	          P3	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -0.780	          13	          P7	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -0.765	          14	          O1	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -8.006	          15	          O2	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -0.576	          16	          P4	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -1.977	          17	          P8	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -0.359	          18	         CP6	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -1.441	          19	         CP2	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -4.708	          20	          CZ	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -1.704	          21	          C4	          28	         False_Alarms_Shape_1	S157_vsl_dprime
       0.606	          22	          T8	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -1.612	          23	         FC6	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -5.606	          24	         FC2	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -4.270	          25	          F4	          28	         False_Alarms_Shape_1	S157_vsl_dprime
       0.895	          26	          F8	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -0.162	          27	         FP2	          28	         False_Alarms_Shape_1	S157_vsl_dprime
      -2.817	           1	         FP1	          29	                 Hits_Shape_2	S157_vsl_dprime
       1.434	           2	          Fz	          29	                 Hits_Shape_2	S157_vsl_dprime
      -0.758	           3	          F3	          29	                 Hits_Shape_2	S157_vsl_dprime
      -4.429	           4	          F7	          29	                 Hits_Shape_2	S157_vsl_dprime
      -1.953	           5	         FC5	          29	                 Hits_Shape_2	S157_vsl_dprime
       0.768	           6	         FC1	          29	                 Hits_Shape_2	S157_vsl_dprime
       0.928	           7	          C3	          29	                 Hits_Shape_2	S157_vsl_dprime
      -0.621	           8	          T7	          29	                 Hits_Shape_2	S157_vsl_dprime
      -1.451	           9	         CP5	          29	                 Hits_Shape_2	S157_vsl_dprime
      -0.492	          10	         CP1	          29	                 Hits_Shape_2	S157_vsl_dprime
       0.630	          11	          Pz	          29	                 Hits_Shape_2	S157_vsl_dprime
       0.544	          12	          P3	          29	                 Hits_Shape_2	S157_vsl_dprime
       4.220	          13	          P7	          29	                 Hits_Shape_2	S157_vsl_dprime
      -1.200	          14	          O1	          29	                 Hits_Shape_2	S157_vsl_dprime
      -0.630	          15	          O2	          29	                 Hits_Shape_2	S157_vsl_dprime
       2.651	          16	          P4	          29	                 Hits_Shape_2	S157_vsl_dprime
       1.455	          17	          P8	          29	                 Hits_Shape_2	S157_vsl_dprime
       3.167	          18	         CP6	          29	                 Hits_Shape_2	S157_vsl_dprime
      -1.414	          19	         CP2	          29	                 Hits_Shape_2	S157_vsl_dprime
       1.897	          20	          CZ	          29	                 Hits_Shape_2	S157_vsl_dprime
       2.261	          21	          C4	          29	                 Hits_Shape_2	S157_vsl_dprime
       2.965	          22	          T8	          29	                 Hits_Shape_2	S157_vsl_dprime
       0.193	          23	         FC6	          29	                 Hits_Shape_2	S157_vsl_dprime
       5.595	          24	         FC2	          29	                 Hits_Shape_2	S157_vsl_dprime
       0.142	          25	          F4	          29	                 Hits_Shape_2	S157_vsl_dprime
      -4.060	          26	          F8	          29	                 Hits_Shape_2	S157_vsl_dprime
      -3.031	          27	         FP2	          29	                 Hits_Shape_2	S157_vsl_dprime
      -1.440	           1	         FP1	          30	               Misses_Shape_2	S157_vsl_dprime
      -0.210	           2	          Fz	          30	               Misses_Shape_2	S157_vsl_dprime
