mlabel,value,chindex,chlabel,bini,binlabel,SubjID
n400,5.037,3,F3,1,Critical_word_small_family,S119_erp
n400,4.807,4,F7,1,Critical_word_small_family,S119_erp
n400,4.601,5,FC5,1,Critical_word_small_family,S119_erp
n400,4.818,6,FC1,1,Critical_word_small_family,S119_erp
n400,3.778,7,C3,1,Critical_word_small_family,S119_erp
n400,1.295,8,T7,1,Critical_word_small_family,S119_erp
n400,3.067,9,CP5,1,Critical_word_small_family,S119_erp
n400,4.181,10,CP1,1,Critical_word_small_family,S119_erp
n400,5.541,11,Pz,1,Critical_word_small_family,S119_erp
n400,4.854,12,P3,1,Critical_word_small_family,S119_erp
n400,1.970,13,P7,1,Critical_word_small_family,S119_erp
n400,2.167,14,O1,1,Critical_word_small_family,S119_erp
n400,2.005,15,O2,1,Critical_word_small_family,S119_erp
n400,4.759,16,P4,1,Critical_word_small_family,S119_erp
n400,2.360,17,P8,1,Critical_word_small_family,S119_erp
n400,2.404,18,CP6,1,Critical_word_small_family,S119_erp
n400,4.666,19,CP2,1,Critical_word_small_family,S119_erp
n400,4.461,20,CZ,1,Critical_word_small_family,S119_erp
n400,4.237,21,C4,1,Critical_word_small_family,S119_erp
n400,3.778,22,T8,1,Critical_word_small_family,S119_erp
n400,5.655,23,FC6,1,Critical_word_small_family,S119_erp
n400,5.824,24,FC2,1,Critical_word_small_family,S119_erp
n400,6.494,25,F4,1,Critical_word_small_family,S119_erp
n400,5.784,26,F8,1,Critical_word_small_family,S119_erp
n400,4.879,1,FP1,2,Critical_word_large_family,S119_erp
n400,3.393,2,Fz,2,Critical_word_large_family,S119_erp
n400,3.102,3,F3,2,Critical_word_large_family,S119_erp
n400,-2.322,4,F7,2,Critical_word_large_family,S119_erp
n400,-0.795,5,FC5,2,Critical_word_large_family,S119_erp
n400,2.784,6,FC1,2,Critical_word_large_family,S119_erp
n400,1.194,7,C3,2,Critical_word_large_family,S119_erp
n400,0.089,8,T7,2,Critical_word_large_family,S119_erp
n400,2.102,9,CP5,2,Critical_word_large_family,S119_erp
n400,3.041,10,CP1,2,Critical_word_large_family,S119_erp
n400,3.861,11,Pz,2,Critical_word_large_family,S119_erp
n400,4.125,12,P3,2,Critical_word_large_family,S119_erp
n400,-1.524,13,P7,2,Critical_word_large_family,S119_erp
n400,0.748,14,O1,2,Critical_word_large_family,S119_erp
n400,0.267,15,O2,2,Critical_word_large_family,S119_erp
n400,5.059,16,P4,2,Critical_word_large_family,S119_erp
n400,0.477,17,P8,2,Critical_word_large_family,S119_erp
n400,2.047,18,CP6,2,Critical_word_large_family,S119_erp
n400,3.810,19,CP2,2,Critical_word_large_family,S119_erp
n400,3.205,20,CZ,2,Critical_word_large_family,S119_erp
n400,2.491,21,C4,2,Critical_word_large_family,S119_erp
n400,1.191,22,T8,2,Critical_word_large_family,S119_erp
n400,2.397,23,FC6,2,Critical_word_large_family,S119_erp
n400,3.967,24,FC2,2,Critical_word_large_family,S119_erp
n400,3.284,25,F4,2,Critical_word_large_family,S119_erp
n400,1.359,26,F8,2,Critical_word_large_family,S119_erp
n400,2.045,1,FP1,3,nonword_small_complex,S119_erp
n400,3.403,2,Fz,3,nonword_small_complex,S119_erp
n400,2.434,3,F3,3,nonword_small_complex,S119_erp
n400,1.613,4,F7,3,nonword_small_complex,S119_erp
n400,1.354,5,FC5,3,nonword_small_complex,S119_erp
n400,2.802,6,FC1,3,nonword_small_complex,S119_erp
n400,1.349,7,C3,3,nonword_small_complex,S119_erp
n400,-2.817,8,T7,3,nonword_small_complex,S119_erp
n400,0.468,9,CP5,3,nonword_small_complex,S119_erp
n400,2.135,10,CP1,3,nonword_small_complex,S119_erp
n400,2.594,11,Pz,3,nonword_small_complex,S119_erp
n400,2.695,12,P3,3,nonword_small_complex,S119_erp
n400,-1.223,13,P7,3,nonword_small_complex,S119_erp
n400,-0.367,14,O1,3,nonword_small_complex,S119_erp
n400,-1.213,15,O2,3,nonword_small_complex,S119_erp
n400,3.114,16,P4,3,nonword_small_complex,S119_erp
n400,-0.150,17,P8,3,nonword_small_complex,S119_erp
n400,2.173,18,CP6,3,nonword_small_complex,S119_erp
n400,2.530,19,CP2,3,nonword_small_complex,S119_erp
n400,1.679,20,CZ,3,nonword_small_complex,S119_erp
n400,2.935,21,C4,3,nonword_small_complex,S119_erp
n400,1.948,22,T8,3,nonword_small_complex,S119_erp
n400,3.291,23,FC6,3,nonword_small_complex,S119_erp
n400,2.574,24,FC2,3,nonword_small_complex,S119_erp
n400,2.873,25,F4,3,nonword_small_complex,S119_erp
n400,4.440,26,F8,3,nonword_small_complex,S119_erp
n400,-0.500,1,FP1,4,nonword_large_complex,S119_erp
n400,3.741,2,Fz,4,nonword_large_complex,S119_erp
n400,3.042,3,F3,4,nonword_large_complex,S119_erp
n400,1.924,4,F7,4,nonword_large_complex,S119_erp
n400,1.613,5,FC5,4,nonword_large_complex,S119_erp
n400,3.077,6,FC1,4,nonword_large_complex,S119_erp
n400,1.346,7,C3,4,nonword_large_complex,S119_erp
n400,-0.319,8,T7,4,nonword_large_complex,S119_erp
n400,3.398,9,CP5,4,nonword_large_complex,S119_erp
n400,4.425,10,CP1,4,nonword_large_complex,S119_erp
n400,3.864,11,Pz,4,nonword_large_complex,S119_erp
n400,4.854,12,P3,4,nonword_large_complex,S119_erp
n400,0.682,13,P7,4,nonword_large_complex,S119_erp
n400,1.569,14,O1,4,nonword_large_complex,S119_erp
n400,-1.023,15,O2,4,nonword_large_complex,S119_erp
n400,4.693,16,P4,4,nonword_large_complex,S119_erp
n400,1.017,17,P8,4,nonword_large_complex,S119_erp
n400,2.502,18,CP6,4,nonword_large_complex,S119_erp
n400,4.252,19,CP2,4,nonword_large_complex,S119_erp
n400,4.110,20,CZ,4,nonword_large_complex,S119_erp
n400,4.793,21,C4,4,nonword_large_complex,S119_erp
n400,3.171,22,T8,4,nonword_large_complex,S119_erp
n400,5.103,23,FC6,4,nonword_large_complex,S119_erp
n400,4.168,24,FC2,4,nonword_large_complex,S119_erp
n400,3.534,25,F4,4,nonword_large_complex,S119_erp
n400,6.292,26,F8,4,nonword_large_complex,S119_erp
n400,1.944,1,FP1,5,nonword_small_simple,S119_erp
n400,7.135,2,Fz,5,nonword_small_simple,S119_erp
n400,4.946,3,F3,5,nonword_small_simple,S119_erp
n400,2.831,4,F7,5,nonword_small_simple,S119_erp
n400,4.890,5,FC5,5,nonword_small_simple,S119_erp
n400,7.872,6,FC1,5,nonword_small_simple,S119_erp
n400,6.155,7,C3,5,nonword_small_simple,S119_erp
n400,2.459,8,T7,5,nonword_small_simple,S119_erp
n400,2.429,9,CP5,5,nonword_small_simple,S119_erp
n400,5.409,10,CP1,5,nonword_small_simple,S119_erp
n400,6.121,11,Pz,5,nonword_small_simple,S119_erp
n400,5.583,12,P3,5,nonword_small_simple,S119_erp
n400,1.575,13,P7,5,nonword_small_simple,S119_erp
n400,2.772,14,O1,5,nonword_small_simple,S119_erp
n400,1.826,15,O2,5,nonword_small_simple,S119_erp
n400,5.060,16,P4,5,nonword_small_simple,S119_erp
n400,2.610,17,P8,5,nonword_small_simple,S119_erp
n400,2.733,18,CP6,5,nonword_small_simple,S119_erp
n400,6.133,19,CP2,5,nonword_small_simple,S119_erp
n400,6.453,20,CZ,5,nonword_small_simple,S119_erp
n400,6.760,21,C4,5,nonword_small_simple,S119_erp
n400,3.008,22,T8,5,nonword_small_simple,S119_erp
n400,5.171,23,FC6,5,nonword_small_simple,S119_erp
n400,8.118,24,FC2,5,nonword_small_simple,S119_erp
n400,7.784,25,F4,5,nonword_small_simple,S119_erp
n400,-0.087,26,F8,5,nonword_small_simple,S119_erp
n400,-3.639,1,FP1,6,nonword_large_simple,S119_erp
n400,-1.619,2,Fz,6,nonword_large_simple,S119_erp
n400,-0.204,3,F3,6,nonword_large_simple,S119_erp
n400,-3.672,4,F7,6,nonword_large_simple,S119_erp
n400,-5.101,5,FC5,6,nonword_large_simple,S119_erp
n400,-0.829,6,FC1,6,nonword_large_simple,S119_erp
n400,-2.885,7,C3,6,nonword_large_simple,S119_erp
n400,-2.405,8,T7,6,nonword_large_simple,S119_erp
n400,-2.218,9,CP5,6,nonword_large_simple,S119_erp
n400,-1.329,10,CP1,6,nonword_large_simple,S119_erp
n400,-0.295,11,Pz,6,nonword_large_simple,S119_erp
n400,0.563,12,P3,6,nonword_large_simple,S119_erp
n400,-2.488,13,P7,6,nonword_large_simple,S119_erp
n400,-2.497,14,O1,6,nonword_large_simple,S119_erp
n400,-2.437,15,O2,6,nonword_large_simple,S119_erp
n400,0.857,16,P4,6,nonword_large_simple,S119_erp
n400,-2.521,17,P8,6,nonword_large_simple,S119_erp
n400,-1.486,18,CP6,6,nonword_large_simple,S119_erp
n400,-1.251,19,CP2,6,nonword_large_simple,S119_erp
n400,-1.681,20,CZ,6,nonword_large_simple,S119_erp
n400,-0.630,21,C4,6,nonword_large_simple,S119_erp
n400,-0.869,22,T8,6,nonword_large_simple,S119_erp
n400,-1.042,23,FC6,6,nonword_large_simple,S119_erp
n400,-0.583,24,FC2,6,nonword_large_simple,S119_erp
n400,-0.626,25,F4,6,nonword_large_simple,S119_erp
n400,0.352,26,F8,6,nonword_large_simple,S119_erp
n400,4.131,1,FP1,1,Critical_word_small_family,S120_erp
n400,0.538,2,Fz,1,Critical_word_small_family,S120_erp
n400,0.125,3,F3,1,Critical_word_small_family,S120_erp
n400,0.023,4,F7,1,Critical_word_small_family,S120_erp
n400,-0.550,5,FC5,1,Critical_word_small_family,S120_erp
n400,-0.472,6,FC1,1,Critical_word_small_family,S120_erp
n400,0.348,7,C3,1,Critical_word_small_family,S120_erp
n400,0.079,8,T7,1,Critical_word_small_family,S120_erp
n400,1.763,9,CP5,1,Critical_word_small_family,S120_erp
n400,1.856,10,CP1,1,Critical_word_small_family,S120_erp
n400,1.536,11,Pz,1,Critical_word_small_family,S120_erp
n400,2.617,12,P3,1,Critical_word_small_family,S120_erp
n400,2.201,13,P7,1,Critical_word_small_family,S120_erp
n400,0.765,14,O1,1,Critical_word_small_family,S120_erp
n400,-0.385,15,O2,1,Critical_word_small_family,S120_erp
n400,3.661,16,P4,1,Critical_word_small_family,S120_erp
n400,3.817,17,P8,1,Critical_word_small_family,S120_erp
n400,2.724,18,CP6,1,Critical_word_small_family,S120_erp
n400,2.589,19,CP2,1,Critical_word_small_family,S120_erp
n400,-0.269,20,CZ,1,Critical_word_small_family,S120_erp
n400,1.089,21,C4,1,Critical_word_small_family,S120_erp
n400,0.168,22,T8,1,Critical_word_small_family,S120_erp
n400,0.119,23,FC6,1,Critical_word_small_family,S120_erp
n400,1.565,24,FC2,1,Critical_word_small_family,S120_erp
n400,1.130,25,F4,1,Critical_word_small_family,S120_erp
n400,-2.716,26,F8,1,Critical_word_small_family,S120_erp
n400,5.907,1,FP1,2,Critical_word_large_family,S120_erp
n400,0.778,2,Fz,2,Critical_word_large_family,S120_erp
n400,0.317,3,F3,2,Critical_word_large_family,S120_erp
n400,0.972,4,F7,2,Critical_word_large_family,S120_erp
n400,-0.458,5,FC5,2,Critical_word_large_family,S120_erp
n400,0.254,6,FC1,2,Critical_word_large_family,S120_erp
n400,0.100,7,C3,2,Critical_word_large_family,S120_erp
n400,1.293,8,T7,2,Critical_word_large_family,S120_erp
n400,2.321,9,CP5,2,Critical_word_large_family,S120_erp
n400,1.695,10,CP1,2,Critical_word_large_family,S120_erp
n400,1.421,11,Pz,2,Critical_word_large_family,S120_erp
n400,3.127,12,P3,2,Critical_word_large_family,S120_erp
n400,4.240,13,P7,2,Critical_word_large_family,S120_erp
n400,2.598,14,O1,2,Critical_word_large_family,S120_erp
n400,0.818,15,O2,2,Critical_word_large_family,S120_erp
n400,3.984,16,P4,2,Critical_word_large_family,S120_erp
n400,5.189,17,P8,2,Critical_word_large_family,S120_erp
n400,3.133,18,CP6,2,Critical_word_large_family,S120_erp
n400,3.242,19,CP2,2,Critical_word_large_family,S120_erp
n400,1.230,20,CZ,2,Critical_word_large_family,S120_erp
n400,2.508,21,C4,2,Critical_word_large_family,S120_erp
n400,2.377,22,T8,2,Critical_word_large_family,S120_erp
n400,2.763,23,FC6,2,Critical_word_large_family,S120_erp
n400,2.046,24,FC2,2,Critical_word_large_family,S120_erp
n400,3.193,25,F4,2,Critical_word_large_family,S120_erp
n400,1.538,26,F8,2,Critical_word_large_family,S120_erp
n400,3.638,1,FP1,3,nonword_small_complex,S120_erp
n400,1.556,2,Fz,3,nonword_small_complex,S120_erp
n400,1.273,3,F3,3,nonword_small_complex,S120_erp
n400,1.185,4,F7,3,nonword_small_complex,S120_erp
n400,0.928,5,FC5,3,nonword_small_complex,S120_erp
n400,1.434,6,FC1,3,nonword_small_complex,S120_erp
n400,1.165,7,C3,3,nonword_small_complex,S120_erp
n400,1.197,8,T7,3,nonword_small_complex,S120_erp
n400,2.319,9,CP5,3,nonword_small_complex,S120_erp
n400,1.781,10,CP1,3,nonword_small_complex,S120_erp
n400,2.585,11,Pz,3,nonword_small_complex,S120_erp
n400,2.935,12,P3,3,nonword_small_complex,S120_erp
n400,3.849,13,P7,3,nonword_small_complex,S120_erp
n400,2.537,14,O1,3,nonword_small_complex,S120_erp
n400,0.224,15,O2,3,nonword_small_complex,S120_erp
n400,3.617,16,P4,3,nonword_small_complex,S120_erp
n400,4.252,17,P8,3,nonword_small_complex,S120_erp
n400,2.123,18,CP6,3,nonword_small_complex,S120_erp
n400,2.307,19,CP2,3,nonword_small_complex,S120_erp
n400,0.665,20,CZ,3,nonword_small_complex,S120_erp
n400,0.115,21,C4,3,nonword_small_complex,S120_erp
n400,-0.144,22,T8,3,nonword_small_complex,S120_erp
n400,0.706,23,FC6,3,nonword_small_complex,S120_erp
n400,0.933,24,FC2,3,nonword_small_complex,S120_erp
n400,1.120,25,F4,3,nonword_small_complex,S120_erp
n400,-0.975,26,F8,3,nonword_small_complex,S120_erp
n400,4.776,1,FP1,4,nonword_large_complex,S120_erp
n400,1.869,2,Fz,4,nonword_large_complex,S120_erp
n400,3.065,3,F3,4,nonword_large_complex,S120_erp
n400,4.502,4,F7,4,nonword_large_complex,S120_erp
n400,3.741,5,FC5,4,nonword_large_complex,S120_erp
n400,2.857,6,FC1,4,nonword_large_complex,S120_erp
n400,4.191,7,C3,4,nonword_large_complex,S120_erp
n400,4.145,8,T7,4,nonword_large_complex,S120_erp
n400,4.602,9,CP5,4,nonword_large_complex,S120_erp
n400,4.095,10,CP1,4,nonword_large_complex,S120_erp
n400,7.315,11,Pz,4,nonword_large_complex,S120_erp
n400,5.297,12,P3,4,nonword_large_complex,S120_erp
n400,3.983,13,P7,4,nonword_large_complex,S120_erp
n400,2.532,14,O1,4,nonword_large_complex,S120_erp
n400,1.652,15,O2,4,nonword_large_complex,S120_erp
n400,5.515,16,P4,4,nonword_large_complex,S120_erp
n400,5.898,17,P8,4,nonword_large_complex,S120_erp
n400,4.266,18,CP6,4,nonword_large_complex,S120_erp
n400,4.844,19,CP2,4,nonword_large_complex,S120_erp
n400,2.432,20,CZ,4,nonword_large_complex,S120_erp
n400,2.813,21,C4,4,nonword_large_complex,S120_erp
n400,2.562,22,T8,4,nonword_large_complex,S120_erp
n400,1.701,23,FC6,4,nonword_large_complex,S120_erp
n400,2.894,24,FC2,4,nonword_large_complex,S120_erp
n400,2.085,25,F4,4,nonword_large_complex,S120_erp
n400,1.201,26,F8,4,nonword_large_complex,S120_erp
n400,9.343,1,FP1,5,nonword_small_simple,S120_erp
n400,4.413,2,Fz,5,nonword_small_simple,S120_erp
n400,3.816,3,F3,5,nonword_small_simple,S120_erp
n400,2.087,4,F7,5,nonword_small_simple,S120_erp
n400,1.238,5,FC5,5,nonword_small_simple,S120_erp
n400,5.228,6,FC1,5,nonword_small_simple,S120_erp
n400,4.261,7,C3,5,nonword_small_simple,S120_erp
n400,3.646,8,T7,5,nonword_small_simple,S120_erp
n400,5.130,9,CP5,5,nonword_small_simple,S120_erp
n400,7.253,10,CP1,5,nonword_small_simple,S120_erp
n400,5.421,11,Pz,5,nonword_small_simple,S120_erp
n400,5.863,12,P3,5,nonword_small_simple,S120_erp
n400,4.172,13,P7,5,nonword_small_simple,S120_erp
n400,2.302,14,O1,5,nonword_small_simple,S120_erp
n400,0.922,15,O2,5,nonword_small_simple,S120_erp
n400,6.146,16,P4,5,nonword_small_simple,S120_erp
n400,5.404,17,P8,5,nonword_small_simple,S120_erp
n400,4.191,18,CP6,5,nonword_small_simple,S120_erp
n400,6.248,19,CP2,5,nonword_small_simple,S120_erp
n400,4.381,20,CZ,5,nonword_small_simple,S120_erp
n400,2.671,21,C4,5,nonword_small_simple,S120_erp
n400,1.686,22,T8,5,nonword_small_simple,S120_erp
n400,3.311,23,FC6,5,nonword_small_simple,S120_erp
n400,5.602,24,FC2,5,nonword_small_simple,S120_erp
n400,3.989,25,F4,5,nonword_small_simple,S120_erp
n400,-2.707,26,F8,5,nonword_small_simple,S120_erp
n400,6.451,1,FP1,6,nonword_large_simple,S120_erp
n400,-5.210,2,Fz,6,nonword_large_simple,S120_erp
n400,-5.172,3,F3,6,nonword_large_simple,S120_erp
n400,-1.393,4,F7,6,nonword_large_simple,S120_erp
n400,-3.568,5,FC5,6,nonword_large_simple,S120_erp
n400,-4.759,6,FC1,6,nonword_large_simple,S120_erp
n400,-4.750,7,C3,6,nonword_large_simple,S120_erp
n400,-2.383,8,T7,6,nonword_large_simple,S120_erp
n400,-1.330,9,CP5,6,nonword_large_simple,S120_erp
n400,-0.294,10,CP1,6,nonword_large_simple,S120_erp
n400,0.669,11,Pz,6,nonword_large_simple,S120_erp
n400,1.231,12,P3,6,nonword_large_simple,S120_erp
n400,1.010,13,P7,6,nonword_large_simple,S120_erp
n400,2.273,14,O1,6,nonword_large_simple,S120_erp
n400,1.870,15,O2,6,nonword_large_simple,S120_erp
n400,3.402,16,P4,6,nonword_large_simple,S120_erp
n400,4.608,17,P8,6,nonword_large_simple,S120_erp
n400,0.290,18,CP6,6,nonword_large_simple,S120_erp
n400,1.459,19,CP2,6,nonword_large_simple,S120_erp
n400,-3.202,20,CZ,6,nonword_large_simple,S120_erp
n400,-3.647,21,C4,6,nonword_large_simple,S120_erp
n400,-3.067,22,T8,6,nonword_large_simple,S120_erp
n400,-1.621,23,FC6,6,nonword_large_simple,S120_erp
n400,-2.976,24,FC2,6,nonword_large_simple,S120_erp
n400,-2.525,25,F4,6,nonword_large_simple,S120_erp
n400,-6.708,26,F8,6,nonword_large_simple,S120_erp
n400,4.017,1,FP1,1,Critical_word_small_family,S121_erp
n400,2.608,2,Fz,1,Critical_word_small_family,S121_erp
n400,2.288,3,F3,1,Critical_word_small_family,S121_erp
n400,1.887,4,F7,1,Critical_word_small_family,S121_erp
n400,1.859,5,FC5,1,Critical_word_small_family,S121_erp
n400,0.977,6,FC1,1,Critical_word_small_family,S121_erp
n400,0.483,7,C3,1,Critical_word_small_family,S121_erp
n400,0.071,8,T7,1,Critical_word_small_family,S121_erp
n400,-0.582,9,CP5,1,Critical_word_small_family,S121_erp
n400,-0.084,10,CP1,1,Critical_word_small_family,S121_erp
n400,-0.294,11,Pz,1,Critical_word_small_family,S121_erp
n400,0.337,12,P3,1,Critical_word_small_family,S121_erp
n400,-1.052,13,P7,1,Critical_word_small_family,S121_erp
n400,-1.898,14,O1,1,Critical_word_small_family,S121_erp
n400,-0.417,15,O2,1,Critical_word_small_family,S121_erp
n400,0.747,16,P4,1,Critical_word_small_family,S121_erp
n400,0.421,17,P8,1,Critical_word_small_family,S121_erp
n400,0.529,18,CP6,1,Critical_word_small_family,S121_erp
n400,0.615,19,CP2,1,Critical_word_small_family,S121_erp
n400,0.576,20,CZ,1,Critical_word_small_family,S121_erp
n400,-0.715,21,C4,1,Critical_word_small_family,S121_erp
n400,-0.066,22,T8,1,Critical_word_small_family,S121_erp
n400,1.568,23,FC6,1,Critical_word_small_family,S121_erp
n400,0.604,24,FC2,1,Critical_word_small_family,S121_erp
n400,0.954,25,F4,1,Critical_word_small_family,S121_erp
n400,2.137,26,F8,1,Critical_word_small_family,S121_erp
n400,3.803,1,FP1,2,Critical_word_large_family,S121_erp
n400,2.059,2,Fz,2,Critical_word_large_family,S121_erp
n400,1.802,3,F3,2,Critical_word_large_family,S121_erp
n400,2.839,4,F7,2,Critical_word_large_family,S121_erp
n400,1.262,5,FC5,2,Critical_word_large_family,S121_erp
n400,1.862,6,FC1,2,Critical_word_large_family,S121_erp
n400,0.439,7,C3,2,Critical_word_large_family,S121_erp
n400,0.369,8,T7,2,Critical_word_large_family,S121_erp
n400,0.484,9,CP5,2,Critical_word_large_family,S121_erp
n400,0.298,10,CP1,2,Critical_word_large_family,S121_erp
n400,-0.071,11,Pz,2,Critical_word_large_family,S121_erp
n400,0.130,12,P3,2,Critical_word_large_family,S121_erp
n400,-2.021,13,P7,2,Critical_word_large_family,S121_erp
n400,-1.956,14,O1,2,Critical_word_large_family,S121_erp
n400,-0.762,15,O2,2,Critical_word_large_family,S121_erp
n400,0.409,16,P4,2,Critical_word_large_family,S121_erp
n400,0.814,17,P8,2,Critical_word_large_family,S121_erp
n400,0.120,18,CP6,2,Critical_word_large_family,S121_erp
n400,0.347,19,CP2,2,Critical_word_large_family,S121_erp
n400,0.440,20,CZ,2,Critical_word_large_family,S121_erp
n400,0.670,21,C4,2,Critical_word_large_family,S121_erp
n400,0.220,22,T8,2,Critical_word_large_family,S121_erp
n400,2.121,23,FC6,2,Critical_word_large_family,S121_erp
n400,1.625,24,FC2,2,Critical_word_large_family,S121_erp
n400,3.931,25,F4,2,Critical_word_large_family,S121_erp
n400,3.983,26,F8,2,Critical_word_large_family,S121_erp
n400,3.883,1,FP1,3,nonword_small_complex,S121_erp
n400,1.877,2,Fz,3,nonword_small_complex,S121_erp
n400,1.536,3,F3,3,nonword_small_complex,S121_erp
n400,2.372,4,F7,3,nonword_small_complex,S121_erp
n400,0.699,5,FC5,3,nonword_small_complex,S121_erp
n400,-0.986,6,FC1,3,nonword_small_complex,S121_erp
n400,-0.367,7,C3,3,nonword_small_complex,S121_erp
n400,-0.723,8,T7,3,nonword_small_complex,S121_erp
n400,-1.277,9,CP5,3,nonword_small_complex,S121_erp
n400,-1.233,10,CP1,3,nonword_small_complex,S121_erp
n400,-2.127,11,Pz,3,nonword_small_complex,S121_erp
n400,-0.990,12,P3,3,nonword_small_complex,S121_erp
n400,-2.756,13,P7,3,nonword_small_complex,S121_erp
n400,-3.200,14,O1,3,nonword_small_complex,S121_erp
n400,-1.444,15,O2,3,nonword_small_complex,S121_erp
n400,-0.239,16,P4,3,nonword_small_complex,S121_erp
n400,0.859,17,P8,3,nonword_small_complex,S121_erp
n400,-0.469,18,CP6,3,nonword_small_complex,S121_erp
n400,-1.369,19,CP2,3,nonword_small_complex,S121_erp
n400,-0.792,20,CZ,3,nonword_small_complex,S121_erp
n400,-0.513,21,C4,3,nonword_small_complex,S121_erp
n400,-0.638,22,T8,3,nonword_small_complex,S121_erp
n400,0.664,23,FC6,3,nonword_small_complex,S121_erp
n400,0.750,24,FC2,3,nonword_small_complex,S121_erp
n400,3.165,25,F4,3,nonword_small_complex,S121_erp
n400,2.837,26,F8,3,nonword_small_complex,S121_erp
n400,1.466,1,FP1,4,nonword_large_complex,S121_erp
n400,2.860,2,Fz,4,nonword_large_complex,S121_erp
n400,1.455,3,F3,4,nonword_large_complex,S121_erp
n400,0.707,4,F7,4,nonword_large_complex,S121_erp
n400,1.371,5,FC5,4,nonword_large_complex,S121_erp
n400,0.453,6,FC1,4,nonword_large_complex,S121_erp
n400,-0.977,7,C3,4,nonword_large_complex,S121_erp
n400,0.212,8,T7,4,nonword_large_complex,S121_erp
n400,-1.445,9,CP5,4,nonword_large_complex,S121_erp
n400,-1.194,10,CP1,4,nonword_large_complex,S121_erp
n400,-2.687,11,Pz,4,nonword_large_complex,S121_erp
n400,-2.011,12,P3,4,nonword_large_complex,S121_erp
n400,-2.904,13,P7,4,nonword_large_complex,S121_erp
n400,-4.171,14,O1,4,nonword_large_complex,S121_erp
n400,-1.043,15,O2,4,nonword_large_complex,S121_erp
n400,0.617,16,P4,4,nonword_large_complex,S121_erp
n400,0.753,17,P8,4,nonword_large_complex,S121_erp
n400,-0.233,18,CP6,4,nonword_large_complex,S121_erp
n400,-1.080,19,CP2,4,nonword_large_complex,S121_erp
n400,-0.617,20,CZ,4,nonword_large_complex,S121_erp
n400,0.286,21,C4,4,nonword_large_complex,S121_erp
n400,0.473,22,T8,4,nonword_large_complex,S121_erp
